customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-01139,Female,0,No,No,4,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),89.16,401.77,1
CUST-01140,Female,0,No,Yes,14,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),54.38,718.92,0
CUST-01141,Female,0,No,No,20,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),85.4,1817.17,0
CUST-01142,Male,0,No,Yes,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),88.96,4997.1,0
CUST-01143,Female,0,Yes,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,63.62,206.15,0
CUST-01144,Female,1,No,No,68,No,No phone service,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),106.61,7168.95,1
CUST-01145,Male,0,Yes,No,6,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,57.26,395.95,1
CUST-01146,Female,0,No,Yes,34,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),101.95,3468.64,0
CUST-01147,Female,0,Yes,No,35,Yes,No,Fiber optic,No,No,No,Yes,No,No,One year,No,Electronic check,78.16,2745.89,0
CUST-01148,Female,0,Yes,No,14,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,Yes,Electronic check,64.15,853.24,0
CUST-01149,Female,0,No,No,1,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),64.54,118.84,0
CUST-01150,Female,1,No,No,56,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),43.06,2443.5,0
CUST-01151,Female,0,Yes,No,4,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Two year,No,Electronic check,61.5,218.73,0
CUST-01152,Female,0,No,No,70,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,51.67,3616.07,0
CUST-01153,Female,0,Yes,No,31,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,80.92,2464.0,0
CUST-01154,Female,0,Yes,Yes,71,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Two year,Yes,Credit card (automatic),102.37,7219.81,0
CUST-01155,Female,0,No,No,40,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,No,Mailed check,86.98,3448.43,0
CUST-01156,Female,0,Yes,No,41,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,57.87,2358.97,0
CUST-01157,Male,0,No,No,64,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),72.26,4624.73,0
CUST-01158,Female,0,Yes,Yes,39,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),82.33,3208.65,0
CUST-01159,Female,0,No,Yes,37,Yes,No,DSL,No,No,No,No,No,No,One year,No,Credit card (automatic),83.38,3041.8,0
CUST-01160,Male,0,No,Yes,41,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Two year,No,Credit card (automatic),116.62,4819.37,0
CUST-01161,Female,0,Yes,No,36,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Electronic check,90.58,3315.36,0
CUST-01162,Male,0,Yes,No,55,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),81.34,4519.38,0
CUST-01163,Male,0,No,No,70,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Two year,No,Mailed check,82.33,5798.41,0
CUST-01164,Female,0,No,No,54,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),68.8,3590.07,0
CUST-01165,Male,0,Yes,No,53,No,No phone service,DSL,No,No,Yes,No,No,Yes,One year,No,Bank transfer (automatic),77.37,4050.69,0
CUST-01166,Female,0,No,No,21,Yes,No,DSL,No,Yes,No,No,No,No,One year,Yes,Electronic check,90.84,1833.22,0
CUST-01167,Female,0,Yes,No,26,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),55.94,1365.81,0
CUST-01168,Female,1,Yes,No,46,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,86.65,4043.1,0
CUST-01169,Male,0,Yes,No,37,Yes,No,DSL,Yes,Yes,No,No,No,Yes,One year,No,Mailed check,72.42,2764.3,0
CUST-01170,Male,0,Yes,No,38,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,118.22,4492.74,1
CUST-01171,Female,0,No,Yes,14,Yes,Yes,DSL,No,No,No,No,No,Yes,One year,Yes,Mailed check,79.33,1134.19,0
CUST-01172,Female,0,No,No,65,Yes,No,DSL,Yes,No,No,Yes,Yes,No,One year,No,Credit card (automatic),87.22,5651.34,0
CUST-01173,Female,0,No,No,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,56.93,3474.28,0
CUST-01174,Male,0,No,No,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),114.8,6787.2,0
CUST-01175,Female,0,No,No,7,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,83.65,559.48,1
CUST-01176,Female,0,No,Yes,43,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,110.08,4761.55,0
CUST-01177,Female,0,No,No,42,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),71.23,2982.58,0
CUST-01178,Male,0,No,No,5,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,One year,No,Credit card (automatic),70.65,363.03,0
CUST-01179,Female,0,No,No,26,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,Yes,Mailed check,39.35,1057.77,0
CUST-01180,Female,0,Yes,Yes,44,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),118.75,5413.01,0
CUST-01181,Female,0,No,No,22,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,82.29,1899.69,1
CUST-01182,Male,0,No,No,12,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,One year,Yes,Mailed check,118.06,1424.22,0
CUST-01183,Female,0,No,No,67,Yes,No,DSL,No,No,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),70.57,4681.2,0
CUST-01184,Female,1,No,Yes,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,90.55,5591.97,1
CUST-01185,Male,0,No,Yes,24,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),98.15,2419.81,0
CUST-01186,Female,0,No,No,51,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),85.33,4407.82,0
CUST-01187,Female,0,Yes,No,47,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),68.21,3174.47,0
CUST-01188,Male,0,No,No,60,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,66.47,3983.82,0
CUST-01189,Male,0,Yes,No,16,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,63.55,1027.2,1
CUST-01190,Female,0,No,No,39,Yes,No,DSL,Yes,No,No,No,No,Yes,Two year,No,Bank transfer (automatic),118.75,4660.95,0
CUST-01191,Male,0,No,No,68,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,No,Mailed check,63.91,4428.61,0
CUST-01192,Female,0,Yes,Yes,25,Yes,No,DSL,Yes,No,Yes,No,No,No,Two year,No,Mailed check,23.81,530.1,0
CUST-01193,Male,0,Yes,No,55,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,No,Electronic check,78.57,4355.03,0
CUST-01194,Female,1,No,No,39,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,76.03,2976.11,0
CUST-01195,Male,0,Yes,No,67,Yes,No,DSL,No,No,Yes,No,No,No,Two year,No,Bank transfer (automatic),71.43,4760.3,0
CUST-01196,Female,0,Yes,No,7,No,No phone service,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),55.45,428.47,0
CUST-01197,Female,0,No,No,72,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Mailed check,73.15,5261.24,0
CUST-01198,Female,1,Yes,Yes,44,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),43.12,1893.26,0
CUST-01199,Female,0,Yes,No,16,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,One year,No,Credit card (automatic),116.68,1882.57,0
CUST-01200,Male,0,No,No,40,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),81.68,3244.3,0
CUST-01201,Female,0,Yes,No,8,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,74.06,625.2,0
CUST-01202,Male,0,Yes,No,69,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,105.86,7284.47,0
CUST-01203,Male,1,No,Yes,23,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Mailed check,118.75,2815.76,1
CUST-01204,Male,0,No,No,72,No,No phone service,DSL,No,No,No,No,Yes,Yes,Two year,No,Mailed check,69.96,5048.54,0
CUST-01205,Female,0,No,No,10,No,No phone service,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Electronic check,79.06,757.1,0
CUST-01206,Female,1,No,Yes,34,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),94.77,3237.62,1
CUST-01207,Female,0,No,No,28,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,91.17,2602.24,0
CUST-01208,Male,0,Yes,Yes,7,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),93.59,576.37,0
CUST-01209,Male,0,Yes,No,16,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,95.16,1585.91,1
CUST-01210,Female,0,Yes,No,70,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,69.44,4877.81,0
CUST-01211,Male,0,Yes,No,11,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),101.41,1113.99,1
CUST-01212,Male,0,No,Yes,49,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,74.0,3591.68,0
CUST-01213,Male,0,No,No,23,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),80.21,1862.18,0
CUST-01214,Female,0,Yes,No,36,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,90.37,3209.14,0
CUST-01215,Female,0,No,No,10,No,No phone service,Fiber optic,Yes,No,No,Yes,No,Yes,One year,Yes,Electronic check,53.61,436.64,0
CUST-01216,Male,0,Yes,No,58,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,No,Electronic check,88.9,5120.55,0
CUST-01217,Male,0,Yes,Yes,54,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,93.01,5008.91,0
CUST-01218,Female,0,No,No,26,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,26.28,713.94,0
CUST-01219,Female,0,Yes,No,66,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),114.21,7526.92,0
CUST-01220,Male,0,Yes,No,59,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),57.72,3348.23,0
CUST-01221,Female,0,Yes,No,1,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,76.96,43.9,0
CUST-01222,Male,0,Yes,No,67,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,One year,No,Credit card (automatic),117.53,7875.54,0
CUST-01223,Male,0,No,No,17,No,No phone service,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,88.71,1540.35,1
CUST-01224,Female,0,No,No,19,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),98.65,1915.01,0
CUST-01225,Male,0,Yes,Yes,62,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),106.36,6526.22,0
CUST-01226,Female,0,Yes,No,71,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,67.56,4799.32,0
CUST-01227,Male,0,No,Yes,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,44.22,82.91,0
CUST-01228,Male,1,No,No,41,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,One year,Yes,Mailed check,86.07,3485.22,0
CUST-01229,Female,0,Yes,Yes,27,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,No,Credit card (automatic),91.57,2562.4,0
CUST-01230,Male,0,Yes,No,28,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,No,Electronic check,101.48,2816.72,1
CUST-01231,Female,0,No,Yes,68,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Electronic check,98.96,6780.28,0
CUST-01232,Male,1,No,Yes,27,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),61.46,1693.98,1
CUST-01233,Male,0,Yes,No,59,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),100.19,5876.82,0
CUST-01234,Male,0,No,Yes,4,Yes,No,DSL,No,No,No,No,No,Yes,Two year,No,Electronic check,18.25,73.81,0
CUST-01235,Female,0,Yes,No,14,Yes,No,DSL,No,No,No,Yes,Yes,No,One year,No,Bank transfer (automatic),103.75,1520.71,0
CUST-01236,Male,1,Yes,No,72,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),57.77,4132.6,0
CUST-01237,Female,0,No,Yes,31,Yes,Yes,DSL,No,No,No,Yes,No,Yes,One year,Yes,Electronic check,51.54,1606.6,0
CUST-01238,Male,0,No,No,51,No,No phone service,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),118.75,5980.97,0
CUST-01239,Female,1,Yes,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,76.43,2769.46,0
CUST-01240,Male,1,Yes,No,14,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,No,Electronic check,65.56,897.61,0
CUST-01241,Female,1,Yes,No,40,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,46.73,1895.39,0
CUST-01242,Female,0,No,No,3,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,81.48,202.22,1
CUST-01243,Female,0,Yes,No,52,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),97.05,5062.59,0
CUST-01244,Female,0,Yes,Yes,26,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,64.83,1668.07,0
CUST-01245,Female,0,Yes,No,20,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.08,249.7,0
CUST-01246,Female,0,No,No,59,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,118.75,7010.64,1
CUST-01247,Male,0,Yes,No,63,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,71.53,4569.44,0
CUST-01248,Male,0,Yes,No,70,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),71.94,4980.98,0
CUST-01249,Female,0,Yes,No,46,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),75.5,3440.77,0
CUST-01250,Female,0,No,Yes,53,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),57.23,3099.46,0
CUST-01251,Female,0,No,No,30,No,No phone service,Fiber optic,No,No,No,No,No,Yes,One year,No,Bank transfer (automatic),106.01,3208.12,0
CUST-01252,Female,0,No,No,16,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,90.38,1429.63,1
CUST-01253,Male,0,No,Yes,49,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Electronic check,89.0,4375.79,0
CUST-01254,Male,0,No,Yes,6,Yes,Yes,DSL,No,No,No,No,No,No,Two year,Yes,Mailed check,118.75,681.22,0
CUST-01255,Female,0,Yes,Yes,27,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,One year,No,Credit card (automatic),56.32,1644.21,0
CUST-01256,Male,0,No,No,9,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),103.17,972.87,0
CUST-01257,Male,0,Yes,No,26,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,18.25,559.94,0
CUST-01258,Female,0,Yes,Yes,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,87.76,1057.72,1
CUST-01259,Male,0,No,Yes,65,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),118.75,7655.06,0
CUST-01260,Female,0,Yes,No,59,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,51.95,3090.22,0
CUST-01261,Male,0,Yes,No,42,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,116.93,4973.82,1
CUST-01262,Female,1,Yes,No,68,Yes,Yes,DSL,No,Yes,No,No,No,No,Two year,No,Mailed check,44.88,3116.7,0
CUST-01263,Male,0,No,No,62,Yes,No,DSL,No,No,No,Yes,Yes,Yes,One year,No,Credit card (automatic),118.75,7278.12,0
CUST-01264,Male,1,Yes,No,69,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),68.07,4707.4,0
CUST-01265,Male,1,No,Yes,64,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),60.37,3783.78,0
CUST-01266,Male,0,No,No,66,Yes,No,DSL,No,Yes,No,No,Yes,No,Two year,No,Electronic check,65.78,4312.18,0
CUST-01267,Male,1,No,No,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,78.16,4171.75,0
CUST-01268,Male,0,Yes,No,35,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,71.06,2553.67,0
CUST-01269,Female,0,No,No,70,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),78.41,5499.82,0
CUST-01270,Male,0,Yes,No,14,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),79.85,1060.51,0
CUST-01271,Female,0,Yes,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,78.35,1361.92,0
CUST-01272,Female,1,Yes,No,3,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,70.57,169.17,1
CUST-01273,Female,0,No,No,10,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),60.33,588.68,0
CUST-01274,Male,0,Yes,No,5,Yes,No,DSL,Yes,No,No,No,No,No,Two year,Yes,Mailed check,81.4,411.52,0
CUST-01275,Female,0,Yes,No,50,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,No,Electronic check,86.34,4283.51,0
CUST-01276,Male,0,Yes,Yes,57,Yes,Yes,DSL,Yes,No,Yes,No,No,No,One year,Yes,Electronic check,86.14,4941.8,0
CUST-01277,Male,0,Yes,Yes,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),78.15,4648.47,0
CUST-01278,Female,0,No,No,17,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),55.04,987.09,0
CUST-01279,Male,1,No,Yes,66,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,One year,No,Mailed check,81.02,5418.59,0
CUST-01280,Female,0,No,No,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,65.28,1037.32,1
CUST-01281,Female,0,Yes,Yes,33,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,22.93,695.34,0
CUST-01282,Female,0,Yes,No,29,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,99.01,2814.76,1
CUST-01283,Female,0,No,No,18,Yes,No,DSL,No,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),79.0,1508.76,0
CUST-01284,Male,0,Yes,No,8,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,No,Electronic check,70.6,645.56,0
CUST-01285,Male,0,No,Yes,39,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,88.54,3519.98,1
CUST-01286,Female,0,Yes,No,43,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),57.1,2426.02,0
CUST-01287,Male,1,No,No,58,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,One year,Yes,Electronic check,112.04,6582.73,0
CUST-01288,Male,0,Yes,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,103.5,2475.52,1
CUST-01289,Male,1,Yes,Yes,70,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,50.67,3564.05,0
CUST-01290,Male,0,No,Yes,52,Yes,Yes,DSL,No,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),61.41,3234.64,0
CUST-01291,Male,0,No,No,47,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,93.41,4453.33,0
CUST-01292,Male,0,Yes,Yes,70,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),85.89,6039.36,0
CUST-01293,Female,1,No,No,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,76.78,4061.31,0
CUST-01294,Female,0,No,No,48,Yes,No,DSL,No,Yes,No,Yes,Yes,No,One year,No,Credit card (automatic),87.66,4208.34,0
CUST-01295,Female,1,Yes,Yes,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,29.04,1209.54,0
